N_W_m N_L_m P_W_m P_L_m VCM ID_A JD_N_mA_per_um JD_P_mA_per_um VOUT_DC
10e-6 0.36e-6 2e-6 0.36e-6 1.10 1.34371E-07 1.34371E-05 6.71856E-05 8.3059E-05
10e-6 0.36e-6 2e-6 0.36e-6 1.15 4.47927E-08 4.47927E-06 2.23964E-05 2.50487E-05
10e-6 0.36e-6 2e-6 0.50e-6 0.55 9.40805E-07 9.40805E-05 0.000470402 1.78619
10e-6 0.36e-6 2e-6 0.50e-6 0.60 2.80053E-06 0.000280053 0.00140027 1.75193
10e-6 0.36e-6 2e-6 0.50e-6 0.65 7.18398E-06 0.000718398 0.00359199 1.62273
10e-6 0.36e-6 2e-6 0.50e-6 0.70 8.16552E-06 0.000816552 0.00408276 0.0590988
10e-6 0.36e-6 2e-6 0.50e-6 0.75 6.06269E-06 0.000606269 0.00303134 0.019162
10e-6 0.36e-6 2e-6 0.50e-6 0.80 4.25741E-06 0.000425741 0.00212871 0.00854228
10e-6 0.36e-6 2e-6 0.50e-6 0.85 2.77731E-06 0.000277731 0.00138865 0.00403361
10e-6 0.36e-6 2e-6 0.50e-6 0.90 1.64206E-06 0.000164206 0.00082103 0.0018632
10e-6 0.36e-6 2e-6 0.50e-6 0.95 8.55335E-07 8.55335E-05 0.000427668 0.000797503
10e-6 0.36e-6 2e-6 0.50e-6 1.00 3.84246E-07 3.84246E-05 0.000192123 0.000305029
10e-6 0.36e-6 2e-6 0.50e-6 1.05 1.49368E-07 1.49368E-05 7.46842E-05 0.000103608
10e-6 0.36e-6 2e-6 0.50e-6 1.10 5.18991E-08 5.18991E-06 2.59496E-05 3.20778E-05
10e-6 0.36e-6 2e-6 0.50e-6 1.15 1.66467E-08 1.66467E-06 8.32333E-06 9.30883E-06
10e-6 0.36e-6 10e-6 0.28e-6 0.55 9.44644E-07 9.44644E-05 9.44644E-05 1.79867
10e-6 0.36e-6 10e-6 0.28e-6 0.60 2.8369E-06 0.00028369 0.00028369 1.7956
10e-6 0.36e-6 10e-6 0.28e-6 0.65 7.49175E-06 0.000749175 0.000749175 1.78692
10e-6 0.36e-6 10e-6 0.28e-6 0.70 1.70489E-05 0.00170489 0.00170489 1.76521
10e-6 0.36e-6 10e-6 0.28e-6 0.75 3.33488E-05 0.00333488 0.00333488 1.71311
10e-6 0.36e-6 10e-6 0.28e-6 0.80 5.55306E-05 0.00555306 0.00555306 1.41753
10e-6 0.36e-6 10e-6 0.28e-6 0.85 5.0014E-05 0.0050014 0.0050014 0.0994268
10e-6 0.36e-6 10e-6 0.28e-6 0.90 3.36785E-05 0.00336785 0.00336785 0.0424784
10e-6 0.36e-6 10e-6 0.28e-6 0.95 2.05597E-05 0.00205597 0.00205597 0.0200049
10e-6 0.36e-6 10e-6 0.28e-6 1.00 1.10996E-05 0.00110996 0.00110996 0.00896192
10e-6 0.36e-6 10e-6 0.28e-6 1.05 5.18303E-06 0.000518303 0.000518303 0.0036175
10e-6 0.36e-6 10e-6 0.28e-6 1.10 2.09071E-06 0.000209071 0.000209071 0.00129486
10e-6 0.36e-6 10e-6 0.28e-6 1.15 7.48701E-07 7.48701E-05 7.48701E-05 0.00041893
10e-6 0.36e-6 10e-6 0.36e-6 0.55 9.44491E-07 9.44491E-05 9.44491E-05 1.79817
10e-6 0.36e-6 10e-6 0.36e-6 0.60 2.83545E-06 0.000283545 0.000283545 1.79387
10e-6 0.36e-6 10e-6 0.36e-6 0.65 7.48142E-06 0.000748142 0.000748142 1.78148
10e-6 0.36e-6 10e-6 0.36e-6 0.70 1.69906E-05 0.00169906 0.00169906 1.74886
10e-6 0.36e-6 10e-6 0.36e-6 0.75 3.30066E-05 0.00330066 0.00330066 1.65312
10e-6 0.36e-6 10e-6 0.36e-6 0.80 3.70217E-05 0.00370217 0.00370217 0.117967
10e-6 0.36e-6 10e-6 0.36e-6 0.85 2.49478E-05 0.00249478 0.00249478 0.0405819
10e-6 0.36e-6 10e-6 0.36e-6 0.90 1.52888E-05 0.00152888 0.00152888 0.0180824
10e-6 0.36e-6 10e-6 0.36e-6 0.95 8.3088E-06 0.00083088 0.00083088 0.00786874
10e-6 0.36e-6 10e-6 0.36e-6 1.00 3.90833E-06 0.000390833 0.000390833 0.00311968
10e-6 0.36e-6 10e-6 0.36e-6 1.05 1.58389E-06 0.000158389 0.000158389 0.00110058
10e-6 0.36e-6 10e-6 0.36e-6 1.10 5.676E-07 5.676E-05 5.676E-05 0.000351003
10e-6 0.36e-6 10e-6 0.36e-6 1.15 1.86323E-07 1.86323E-05 1.86323E-05 0.000104206
10e-6 0.36e-6 10e-6 0.50e-6 0.55 9.44243E-07 9.44243E-05 9.44243E-05 1.79737
10e-6 0.36e-6 10e-6 0.50e-6 0.60 2.83315E-06 0.000283315 0.000283315 1.79112
10e-6 0.36e-6 10e-6 0.50e-6 0.65 7.46478E-06 0.000746478 0.000746478 1.77269
10e-6 0.36e-6 10e-6 0.50e-6 0.70 1.689E-05 0.001689 0.001689 1.72057
10e-6 0.36e-6 10e-6 0.50e-6 0.75 2.90129E-05 0.00290129 0.00290129 0.944404
10e-6 0.36e-6 10e-6 0.50e-6 0.80 2.09333E-05 0.00209333 0.00209333 0.0491997
10e-6 0.36e-6 10e-6 0.50e-6 0.85 1.34933E-05 0.00134933 0.00134933 0.0206107
10e-6 0.36e-6 10e-6 0.50e-6 0.90 7.84562E-06 0.000784562 0.000784562 0.00906661
10e-6 0.36e-6 10e-6 0.50e-6 0.95 4.00153E-06 0.000400153 0.000400153 0.00375532
10e-6 0.36e-6 10e-6 0.50e-6 1.00 1.75707E-06 0.000175707 0.000175707 0.00139781
10e-6 0.36e-6 10e-6 0.50e-6 1.05 6.69809E-07 6.69809E-05 6.69809E-05 0.000464902
10e-6 0.36e-6 10e-6 0.50e-6 1.10 2.29553E-07 2.29553E-05 2.29553E-05 0.000141908
10e-6 0.36e-6 10e-6 0.50e-6 1.15 7.28339E-08 7.28339E-06 7.28339E-06 4.07306E-05
10e-6 0.36e-6 20e-6 0.28e-6 0.55 9.44849E-07 9.44849E-05 4.72425E-05 1.79933
10e-6 0.36e-6 20e-6 0.28e-6 0.60 2.83874E-06 0.000283874 0.000141937 1.7978
10e-6 0.36e-6 20e-6 0.28e-6 0.65 7.50424E-06 0.000750424 0.000375212 1.7935
10e-6 0.36e-6 20e-6 0.28e-6 0.70 1.71124E-05 0.00171124 0.000855622 1.783
10e-6 0.36e-6 20e-6 0.28e-6 0.75 3.36158E-05 0.00336158 0.00168079 1.7598
10e-6 0.36e-6 20e-6 0.28e-6 0.80 5.78846E-05 0.00578846 0.00289423 1.70704
10e-6 0.36e-6 20e-6 0.28e-6 0.85 8.41928E-05 0.00841928 0.00420964 1.10762
10e-6 0.36e-6 20e-6 0.28e-6 0.90 6.66641E-05 0.00666641 0.0033332 0.0983958
10e-6 0.36e-6 20e-6 0.28e-6 0.95 4.0904E-05 0.0040904 0.0020452 0.0418267
10e-6 0.36e-6 20e-6 0.28e-6 1.00 2.21296E-05 0.00221296 0.00110648 0.0181964
10e-6 0.36e-6 20e-6 0.28e-6 1.05 1.03453E-05 0.00103453 0.000517263 0.00726724
10e-6 0.36e-6 20e-6 0.28e-6 1.10 4.17549E-06 0.000417549 0.000208774 0.00259146
10e-6 0.36e-6 20e-6 0.28e-6 1.15 1.49567E-06 0.000149567 7.47836E-05 0.000837413
10e-6 0.36e-6 20e-6 0.36e-6 0.55 9.44772E-07 9.44772E-05 4.72386E-05 1.79908
10e-6 0.36e-6 20e-6 0.36e-6 0.60 2.83802E-06 0.000283802 0.000141901 1.79694
10e-6 0.36e-6 20e-6 0.36e-6 0.65 7.49918E-06 0.000749918 0.000374959 1.79084
10e-6 0.36e-6 20e-6 0.36e-6 0.70 1.70854E-05 0.00170854 0.000854271 1.77544
10e-6 0.36e-6 20e-6 0.36e-6 0.75 3.34953E-05 0.00334953 0.00167476 1.73874
10e-6 0.36e-6 20e-6 0.36e-6 0.80 5.71159E-05 0.00571159 0.0028558 1.61257
10e-6 0.36e-6 20e-6 0.36e-6 0.85 4.96145E-05 0.00496145 0.00248072 0.0981954
10e-6 0.36e-6 20e-6 0.36e-6 0.90 3.04915E-05 0.00304915 0.00152457 0.0380005
10e-6 0.36e-6 20e-6 0.36e-6 0.95 1.65867E-05 0.00165867 0.000829334 0.0159947
10e-6 0.36e-6 20e-6 0.36e-6 1.00 7.80577E-06 0.000780577 0.000390289 0.00626921
10e-6 0.36e-6 20e-6 0.36e-6 1.05 3.1641E-06 0.00031641 0.000158205 0.00220288
10e-6 0.36e-6 20e-6 0.36e-6 1.10 1.13399E-06 0.000113399 5.66997E-05 0.000701656
10e-6 0.36e-6 20e-6 0.36e-6 1.15 3.72262E-07 3.72262E-05 1.86131E-05 0.000208231
10e-6 0.36e-6 20e-6 0.50e-6 0.55 9.44649E-07 9.44649E-05 4.72324E-05 1.79868
10e-6 0.36e-6 20e-6 0.50e-6 0.60 2.83688E-06 0.000283688 0.000141844 1.79558
10e-6 0.36e-6 20e-6 0.50e-6 0.65 7.49112E-06 0.000749112 0.000374556 1.78659
10e-6 0.36e-6 20e-6 0.50e-6 0.70 1.70415E-05 0.00170415 0.000852073 1.76312
10e-6 0.36e-6 20e-6 0.50e-6 0.75 3.3272E-05 0.0033272 0.0016636 1.69968
10e-6 0.36e-6 20e-6 0.50e-6 0.80 4.16531E-05 0.00416531 0.00208265 0.167114
10e-6 0.36e-6 20e-6 0.50e-6 0.85 2.69363E-05 0.00269363 0.00134681 0.0443524
10e-6 0.36e-6 20e-6 0.50e-6 0.90 1.56696E-05 0.00156696 0.00078348 0.0185555
10e-6 0.36e-6 20e-6 0.50e-6 0.95 7.99367E-06 0.000799367 0.000399683 0.00756521
10e-6 0.36e-6 20e-6 0.50e-6 1.00 3.51036E-06 0.000351036 0.000175518 0.00280026
10e-6 0.36e-6 20e-6 0.50e-6 1.05 1.33824E-06 0.000133824 6.69118E-05 0.000929606
10e-6 0.36e-6 20e-6 0.50e-6 1.10 4.5864E-07 4.5864E-05 2.2932E-05 0.000283591
10e-6 0.36e-6 20e-6 0.50e-6 1.15 1.45519E-07 1.45519E-05 7.27596E-06 8.13832E-05
10e-6 0.36e-6 30e-6 0.28e-6 0.55 9.44918E-07 9.44918E-05 3.14973E-05 1.79956
10e-6 0.36e-6 30e-6 0.28e-6 0.60 2.83935E-06 0.000283935 9.46451E-05 1.79853
10e-6 0.36e-6 30e-6 0.28e-6 0.65 7.50837E-06 0.000750837 0.000250279 1.79568
10e-6 0.36e-6 30e-6 0.28e-6 0.70 1.7133E-05 0.0017133 0.0005711 1.78875
10e-6 0.36e-6 30e-6 0.28e-6 0.75 3.3696E-05 0.0033696 0.0011232 1.77378
10e-6 0.36e-6 30e-6 0.28e-6 0.80 5.81727E-05 0.00581727 0.00193909 1.7424
10e-6 0.36e-6 30e-6 0.28e-6 0.85 9.012E-05 0.009012 0.003004 1.65682
10e-6 0.36e-6 30e-6 0.28e-6 0.90 9.82524E-05 0.00982524 0.00327508 0.200244
10e-6 0.36e-6 30e-6 0.28e-6 0.95 6.10456E-05 0.00610456 0.00203485 0.066071
10e-6 0.36e-6 30e-6 0.28e-6 1.00 3.31099E-05 0.00331099 0.00110366 0.0277484
10e-6 0.36e-6 30e-6 0.28e-6 1.05 1.5497E-05 0.0015497 0.000516565 0.0109576
10e-6 0.36e-6 30e-6 0.28e-6 1.10 6.25854E-06 0.000625854 0.000208618 0.00389244
10e-6 0.36e-6 30e-6 0.28e-6 1.15 2.24242E-06 0.000224242 7.47474E-05 0.00125629
10e-6 0.36e-6 30e-6 0.36e-6 0.55 9.44866E-07 9.44866E-05 3.14955E-05 1.79939
10e-6 0.36e-6 30e-6 0.36e-6 0.60 2.83888E-06 0.000283888 9.46292E-05 1.79796
10e-6 0.36e-6 30e-6 0.36e-6 0.65 7.50502E-06 0.000750502 0.000250167 1.79391
10e-6 0.36e-6 30e-6 0.36e-6 0.70 1.71154E-05 0.00171154 0.000570513 1.78382
10e-6 0.36e-6 30e-6 0.36e-6 0.75 3.36218E-05 0.00336218 0.00112073 1.76084
10e-6 0.36e-6 30e-6 0.36e-6 0.80 5.78607E-05 0.00578607 0.00192869 1.7041
10e-6 0.36e-6 30e-6 0.36e-6 0.85 7.31476E-05 0.00731476 0.00243825 0.301419
10e-6 0.36e-6 30e-6 0.36e-6 0.90 4.56281E-05 0.00456281 0.00152094 0.0604366
10e-6 0.36e-6 30e-6 0.36e-6 0.95 2.48495E-05 0.00248495 0.000828318 0.0244205
10e-6 0.36e-6 30e-6 0.36e-6 1.00 1.17001E-05 0.00117001 0.000390004 0.00945596
10e-6 0.36e-6 30e-6 0.36e-6 1.05 4.74382E-06 0.000474382 0.000158127 0.00330915
10e-6 0.36e-6 30e-6 0.36e-6 1.10 1.70032E-06 0.000170032 5.66775E-05 0.00105267
10e-6 0.36e-6 30e-6 0.36e-6 1.15 5.58194E-07 5.58194E-05 1.86065E-05 0.000312284
10e-6 0.36e-6 30e-6 0.50e-6 0.55 9.44784E-07 9.44784E-05 3.14928E-05 1.79912
10e-6 0.36e-6 30e-6 0.50e-6 0.60 2.83812E-06 0.000283812 9.46038E-05 1.79705
10e-6 0.36e-6 30e-6 0.50e-6 0.65 7.4997E-06 0.00074997 0.00024999 1.79111
10e-6 0.36e-6 30e-6 0.50e-6 0.70 1.70872E-05 0.00170872 0.000569572 1.77592
10e-6 0.36e-6 30e-6 0.50e-6 0.75 3.34954E-05 0.00334954 0.00111651 1.73877
10e-6 0.36e-6 30e-6 0.50e-6 0.80 5.65879E-05 0.00565879 0.00188626 1.54762
10e-6 0.36e-6 30e-6 0.50e-6 0.85 4.03483E-05 0.00403483 0.00134494 0.0731168
10e-6 0.36e-6 30e-6 0.50e-6 0.90 2.34872E-05 0.00234872 0.000782905 0.0285476
10e-6 0.36e-6 30e-6 0.50e-6 0.95 1.19844E-05 0.00119844 0.00039948 0.0114399
10e-6 0.36e-6 30e-6 0.50e-6 1.00 5.2634E-06 0.00052634 0.000175447 0.00421028
10e-6 0.36e-6 30e-6 0.50e-6 1.05 2.00663E-06 0.000200663 6.68876E-05 0.00139505
10e-6 0.36e-6 30e-6 0.50e-6 1.10 6.87722E-07 6.87722E-05 2.29241E-05 0.000425337
10e-6 0.36e-6 30e-6 0.50e-6 1.15 2.18204E-07 2.18204E-05 7.27347E-06 0.00012204
10e-6 0.50e-6 0.66e-6 0.28e-6 0.55 2.58201E-07 2.58201E-05 0.000391214 1.79422
10e-6 0.50e-6 0.66e-6 0.28e-6 0.60 8.42133E-07 8.42133E-05 0.00127596 1.77906
10e-6 0.50e-6 0.66e-6 0.28e-6 0.65 2.46847E-06 0.000246847 0.00374011 1.72749
10e-6 0.50e-6 0.66e-6 0.28e-6 0.70 6.25747E-06 0.000625747 0.00948101 1.48281
10e-6 0.50e-6 0.66e-6 0.28e-6 0.75 6.67932E-06 0.000667932 0.0101202 0.0415357
10e-6 0.50e-6 0.66e-6 0.28e-6 0.80 5.18011E-06 0.000518011 0.00784865 0.0174226
10e-6 0.50e-6 0.66e-6 0.28e-6 0.85 3.83863E-06 0.000383863 0.00581611 0.00874867
10e-6 0.50e-6 0.66e-6 0.28e-6 0.90 2.68218E-06 0.000268218 0.00406391 0.00459073
10e-6 0.50e-6 0.66e-6 0.28e-6 0.95 1.7325E-06 0.00017325 0.00262499 0.00237169
10e-6 0.50e-6 0.66e-6 0.28e-6 1.00 1.00842E-06 0.000100842 0.00152791 0.00115234
10e-6 0.50e-6 0.66e-6 0.28e-6 1.05 5.14725E-07 5.14725E-05 0.000779886 0.000506238
10e-6 0.50e-6 0.66e-6 0.28e-6 1.10 2.26557E-07 2.26557E-05 0.000343268 0.00019619
10e-6 0.50e-6 0.66e-6 0.28e-6 1.15 8.68713E-08 8.68713E-06 0.000131623 6.73995E-05
10e-6 0.50e-6 0.66e-6 0.36e-6 0.55 2.58118E-07 2.58118E-05 0.000391088 1.79199
10e-6 0.50e-6 0.66e-6 0.36e-6 0.60 8.41149E-07 8.41149E-05 0.00127447 1.77043
10e-6 0.50e-6 0.66e-6 0.36e-6 0.65 2.45767E-06 0.000245767 0.00372375 1.69114
10e-6 0.50e-6 0.66e-6 0.36e-6 0.70 4.77402E-06 0.000477402 0.00723336 0.0868383
10e-6 0.50e-6 0.66e-6 0.36e-6 0.75 3.69248E-06 0.000369248 0.00559467 0.02029
10e-6 0.50e-6 0.66e-6 0.36e-6 0.80 2.72424E-06 0.000272424 0.00412764 0.00884324
10e-6 0.50e-6 0.66e-6 0.36e-6 0.85 1.89584E-06 0.000189584 0.00287249 0.00425869
10e-6 0.50e-6 0.66e-6 0.36e-6 0.90 1.22025E-06 0.000122025 0.00184886 0.00207466
10e-6 0.50e-6 0.66e-6 0.36e-6 0.95 7.07893E-07 7.07893E-05 0.00107257 0.000966002
10e-6 0.50e-6 0.66e-6 0.36e-6 1.00 3.59988E-07 3.59988E-05 0.000545436 0.000410763
10e-6 0.50e-6 0.66e-6 0.36e-6 1.05 1.57656E-07 1.57656E-05 0.000238873 0.000154961
10e-6 0.50e-6 0.66e-6 0.36e-6 1.10 6.00304E-08 6.00304E-06 9.09552E-05 5.19723E-05
10e-6 0.50e-6 0.66e-6 0.36e-6 1.15 2.05792E-08 2.05792E-06 3.11806E-05 1.59652E-05
10e-6 0.50e-6 0.66e-6 0.50e-6 0.55 2.57983E-07 2.57983E-05 0.000390884 1.78836
10e-6 0.50e-6 0.66e-6 0.50e-6 0.60 8.39512E-07 8.39512E-05 0.00127199 1.75604
10e-6 0.50e-6 0.66e-6 0.50e-6 0.65 2.43517E-06 0.000243517 0.00368966 1.61541
10e-6 0.50e-6 0.66e-6 0.50e-6 0.70 2.78129E-06 0.000278129 0.00421407 0.0315057
10e-6 0.50e-6 0.66e-6 0.50e-6 0.75 2.09033E-06 0.000209033 0.00316717 0.0109117
10e-6 0.50e-6 0.66e-6 0.50e-6 0.80 1.49336E-06 0.000149336 0.00226267 0.00476817
10e-6 0.50e-6 0.66e-6 0.50e-6 0.85 9.97486E-07 9.97486E-05 0.00151134 0.00222615
10e-6 0.50e-6 0.66e-6 0.50e-6 0.90 6.08847E-07 6.08847E-05 0.000922496 0.00103231
10e-6 0.50e-6 0.66e-6 0.50e-6 0.95 3.30273E-07 3.30273E-05 0.000500414 0.000450173
10e-6 0.50e-6 0.66e-6 0.50e-6 1.00 1.55289E-07 1.55289E-05 0.000235286 0.00017711
10e-6 0.50e-6 0.66e-6 0.50e-6 1.05 6.2912E-08 6.2912E-06 9.53213E-05 6.18266E-05
10e-6 0.50e-6 0.66e-6 0.50e-6 1.10 2.25205E-08 2.25205E-06 3.4122E-05 1.94965E-05
10e-6 0.50e-6 0.66e-6 0.50e-6 1.15 7.38662E-09 7.38662E-07 1.11918E-05 5.73043E-06
10e-6 0.50e-6 2e-6 0.28e-6 0.55 2.58346E-07 2.58346E-05 0.000129173 1.79813
10e-6 0.50e-6 2e-6 0.28e-6 0.60 8.43753E-07 8.43753E-05 0.000421877 1.79329
10e-6 0.50e-6 2e-6 0.28e-6 0.65 2.48339E-06 0.000248339 0.00124169 1.77764
10e-6 0.50e-6 2e-6 0.28e-6 0.70 6.41711E-06 0.000641711 0.00320856 1.72997
10e-6 0.50e-6 2e-6 0.28e-6 0.75 1.414E-05 0.001414 0.00707001 1.52487
10e-6 0.50e-6 2e-6 0.28e-6 0.80 1.45671E-05 0.00145671 0.00728355 0.0590268
10e-6 0.50e-6 2e-6 0.28e-6 0.85 1.06252E-05 0.00106252 0.00531262 0.0256051
10e-6 0.50e-6 2e-6 0.28e-6 0.90 7.24528E-06 0.000724528 0.00362264 0.0126717
10e-6 0.50e-6 2e-6 0.28e-6 0.95 4.52375E-06 0.000452375 0.00226187 0.00624727
10e-6 0.50e-6 2e-6 0.28e-6 1.00 2.51791E-06 0.000251791 0.00125896 0.0028871
10e-6 0.50e-6 2e-6 0.28e-6 1.05 1.2183E-06 0.00012183 0.00060915 0.00119967
10e-6 0.50e-6 2e-6 0.28e-6 1.10 5.08213E-07 5.08213E-05 0.000254107 0.000440264
10e-6 0.50e-6 2e-6 0.28e-6 1.15 1.8669E-07 1.8669E-05 9.33452E-05 0.000144861
10e-6 0.50e-6 2e-6 0.36e-6 0.55 2.5832E-07 2.5832E-05 0.00012916 1.79741
10e-6 0.50e-6 2e-6 0.36e-6 0.60 8.43446E-07 8.43446E-05 0.000421723 1.79059
10e-6 0.50e-6 2e-6 0.36e-6 0.65 2.48049E-06 0.000248049 0.00124024 1.7679
10e-6 0.50e-6 2e-6 0.36e-6 0.70 6.39221E-06 0.000639221 0.00319611 1.69134
10e-6 0.50e-6 2e-6 0.36e-6 0.75 1.05525E-05 0.00105525 0.00527627 0.0906303
10e-6 0.50e-6 2e-6 0.36e-6 0.80 7.68273E-06 0.000768273 0.00384136 0.0269027
10e-6 0.50e-6 2e-6 0.36e-6 0.85 5.22986E-06 0.000522986 0.00261493 0.0120482
10e-6 0.50e-6 2e-6 0.36e-6 0.90 3.26471E-06 0.000326471 0.00163236 0.00560281
10e-6 0.50e-6 2e-6 0.36e-6 0.95 1.81881E-06 0.000181881 0.000909404 0.00249051
10e-6 0.50e-6 2e-6 0.36e-6 1.00 8.80872E-07 8.80872E-05 0.000440436 0.00100629
10e-6 0.50e-6 2e-6 0.36e-6 1.05 3.67125E-07 3.67125E-05 0.000183562 0.000360979
10e-6 0.50e-6 2e-6 0.36e-6 1.10 1.34371E-07 1.34371E-05 6.71853E-05 0.000116345
10e-6 0.50e-6 2e-6 0.36e-6 1.15 4.47926E-08 4.47926E-06 2.23963E-05 3.47509E-05
10e-6 0.50e-6 2e-6 0.50e-6 0.55 2.58277E-07 2.58277E-05 0.000129138 1.79626
10e-6 0.50e-6 2e-6 0.50e-6 0.60 8.42948E-07 8.42948E-05 0.000421474 1.78622
10e-6 0.50e-6 2e-6 0.50e-6 0.65 2.47565E-06 0.000247565 0.00123783 1.75163
10e-6 0.50e-6 2e-6 0.50e-6 0.70 6.33402E-06 0.000633402 0.00316701 1.60115
10e-6 0.50e-6 2e-6 0.50e-6 0.75 6.0592E-06 0.00060592 0.0030296 0.036571
10e-6 0.50e-6 2e-6 0.50e-6 0.80 4.2566E-06 0.00042566 0.0021283 0.0141208
10e-6 0.50e-6 2e-6 0.50e-6 0.85 2.77708E-06 0.000277708 0.00138854 0.00627892
10e-6 0.50e-6 2e-6 0.50e-6 0.90 1.642E-06 0.0001642 0.000820999 0.00279706
10e-6 0.50e-6 2e-6 0.50e-6 0.95 8.55321E-07 8.55321E-05 0.000427661 0.00116771
10e-6 0.50e-6 2e-6 0.50e-6 1.00 3.84243E-07 3.84243E-05 0.000192122 0.000438464
10e-6 0.50e-6 2e-6 0.50e-6 1.05 1.49368E-07 1.49368E-05 7.4684E-05 0.000146813
10e-6 0.50e-6 2e-6 0.50e-6 1.10 5.18991E-08 5.18991E-06 2.59495E-05 4.49319E-05
10e-6 0.50e-6 2e-6 0.50e-6 1.15 1.66467E-08 1.66467E-06 8.32333E-06 1.29144E-05
10e-6 0.50e-6 10e-6 0.28e-6 0.55 2.58402E-07 2.58402E-05 2.58402E-05 1.79964
10e-6 0.50e-6 10e-6 0.28e-6 0.60 8.44369E-07 8.44369E-05 8.44369E-05 1.79869
10e-6 0.50e-6 10e-6 0.28e-6 0.65 2.48876E-06 0.000248876 0.000248876 1.79571
10e-6 0.50e-6 10e-6 0.28e-6 0.70 6.45403E-06 0.000645403 0.000645403 1.78727
10e-6 0.50e-6 10e-6 0.28e-6 0.75 1.44233E-05 0.00144233 0.00144233 1.76591
10e-6 0.50e-6 10e-6 0.28e-6 0.80 2.78187E-05 0.00278187 0.00278187 1.71168
10e-6 0.50e-6 10e-6 0.28e-6 0.85 4.48827E-05 0.00448827 0.00448827 0.778091
10e-6 0.50e-6 10e-6 0.28e-6 0.90 3.35311E-05 0.00335311 0.00335311 0.0688012
10e-6 0.50e-6 10e-6 0.28e-6 0.95 2.05201E-05 0.00205201 0.00205201 0.0299304
10e-6 0.50e-6 10e-6 0.28e-6 1.00 1.10893E-05 0.00110893 0.00110893 0.0129722
10e-6 0.50e-6 10e-6 0.28e-6 1.05 5.18087E-06 0.000518087 0.000518087 0.00513704
10e-6 0.50e-6 10e-6 0.28e-6 1.10 2.09036E-06 0.000209036 0.000209036 0.00181483
10e-6 0.50e-6 10e-6 0.28e-6 1.15 7.48659E-07 7.48659E-05 7.48659E-05 0.000581283
10e-6 0.50e-6 10e-6 0.36e-6 0.55 2.58397E-07 2.58397E-05 2.58397E-05 1.7995
10e-6 0.50e-6 10e-6 0.36e-6 0.60 8.44311E-07 8.44311E-05 8.44311E-05 1.79819
10e-6 0.50e-6 10e-6 0.36e-6 0.65 2.48824E-06 0.000248824 0.000248824 1.79395
10e-6 0.50e-6 10e-6 0.36e-6 0.70 6.45042E-06 0.000645042 0.000645042 1.78167
10e-6 0.50e-6 10e-6 0.36e-6 0.75 1.44029E-05 0.00144029 0.00144029 1.74843
10e-6 0.50e-6 10e-6 0.36e-6 0.80 2.76615E-05 0.00276615 0.00276615 1.627
10e-6 0.50e-6 10e-6 0.36e-6 0.85 2.48881E-05 0.00248881 0.00248881 0.0703765
10e-6 0.50e-6 10e-6 0.36e-6 0.90 1.52752E-05 0.00152752 0.00152752 0.027847
10e-6 0.50e-6 10e-6 0.36e-6 0.95 8.30552E-06 0.000830552 0.000830552 0.0116108
10e-6 0.50e-6 10e-6 0.36e-6 1.00 3.90767E-06 0.000390767 0.000390767 0.00449487
10e-6 0.50e-6 10e-6 0.36e-6 1.05 1.58379E-06 0.000158379 0.000158379 0.00156056
10e-6 0.50e-6 10e-6 0.36e-6 1.10 5.67588E-07 5.67588E-05 5.67588E-05 0.00049174
10e-6 0.50e-6 10e-6 0.36e-6 1.15 1.86321E-07 1.86321E-05 1.86321E-05 0.000144574
10e-6 0.50e-6 10e-6 0.50e-6 0.55 2.58389E-07 2.58389E-05 2.58389E-05 1.79928
10e-6 0.50e-6 10e-6 0.50e-6 0.60 8.44219E-07 8.44219E-05 8.44219E-05 1.79738
10e-6 0.50e-6 10e-6 0.50e-6 0.65 2.48741E-06 0.000248741 0.000248741 1.79117
10e-6 0.50e-6 10e-6 0.50e-6 0.70 6.4446E-06 0.00064446 0.00064446 1.77263
10e-6 0.50e-6 10e-6 0.50e-6 0.75 1.43662E-05 0.00143662 0.00143662 1.71714
10e-6 0.50e-6 10e-6 0.50e-6 0.80 2.08895E-05 0.00208895 0.00208895 0.109925
10e-6 0.50e-6 10e-6 0.50e-6 0.85 1.3487E-05 0.0013487 0.0013487 0.0333737
10e-6 0.50e-6 10e-6 0.50e-6 0.90 7.84416E-06 0.000784416 0.000784416 0.0137594
10e-6 0.50e-6 10e-6 0.50e-6 0.95 4.00121E-06 0.000400121 0.000400121 0.00551651
10e-6 0.50e-6 10e-6 0.50e-6 1.00 1.75702E-06 0.000175702 0.000175702 0.00201116
10e-6 0.50e-6 10e-6 0.50e-6 1.05 6.69802E-07 6.69802E-05 6.69802E-05 0.000658934
10e-6 0.50e-6 10e-6 0.50e-6 1.10 2.29553E-07 2.29553E-05 2.29553E-05 0.000198785
10e-6 0.50e-6 10e-6 0.50e-6 1.15 7.28338E-08 7.28338E-06 7.28338E-06 5.65075E-05
10e-6 0.50e-6 20e-6 0.28e-6 0.55 2.58409E-07 2.58409E-05 1.29204E-05 1.79982
10e-6 0.50e-6 20e-6 0.28e-6 0.60 8.44444E-07 8.44444E-05 4.22222E-05 1.79935
10e-6 0.50e-6 20e-6 0.28e-6 0.65 2.4894E-06 0.00024894 0.00012447 1.79786
10e-6 0.50e-6 20e-6 0.28e-6 0.70 6.45816E-06 0.000645816 0.000322908 1.79369
